,Player,Playtype,# Seasons,Season,Avg. GP,Avg. # Poss,Avg. Freq,Avg. PPP,Avg. Pts,Avg. EFG%,Avg. FT Freq,Avg. TOV Freq,Avg. SF Freq,Avg. Score Freq,Avg. Percentile
645,Dzanan Musa,spotup,1,Playoffs,3.0,2.3,35.0,0.43,1.0,17.0,14.3,14.3,14.3,14.3,0.0
646,Frank Kaminsky,spotup,2,Playoffs,8.0,1.85,31.55,0.45,0.85,23.0,0.0,2.4,0.0,19.05,3.0
647,Lance Thomas,spotup,1,Playoffs,3.0,1.3,57.1,0.5,0.7,0.0,50.0,0.0,50.0,25.0,0.0
648,Paul Pierce,spotup,2,Playoffs,6.0,1.4,43.65,0.25,0.35,14.0,0.0,12.2,0.0,10.0,1.0
649,Andrew Bogut,spotup,1,Playoffs,22.0,0.2,3.9,0.5,0.1,25.0,0.0,0.0,0.0,25.0,0.0
650,Elijah Bryant,spotup,1,Playoffs,11.0,0.4,18.2,0.5,0.2,25.0,0.0,0.0,0.0,25.0,0.0
651,Rudy Gobert,spotup,3,Playoffs,8.0,0.17,1.5,0.17,0.03,0.0,50.0,33.3,50.0,16.67,0.0
652,Jeremy Lin,spotup,2,Playoffs,8.0,0.35,5.35,0.25,0.15,0.0,12.5,0.0,12.5,12.5,0.0
653,Xavier Munford,spotup,1,Playoffs,4.0,1.5,18.2,0.5,0.8,30.0,0.0,16.7,0.0,16.7,0.0
654,Devonte' Graham,spotup,1,Playoffs,6.0,1.8,42.3,0.55,1.0,30.0,0.0,9.1,0.0,18.2,4.0
655,Hamidou Diallo,spotup,1,Playoffs,3.0,2.3,43.8,0.57,1.3,25.0,14.3,0.0,0.0,28.6,0.0
656,Brandon Rush,spotup,1,Playoffs,15.0,0.5,30.4,0.57,0.3,25.0,14.3,0.0,14.3,28.6,0.0
657,Obi Toppin,spotup,1,Playoffs,5.0,2.4,41.4,0.58,1.4,35.0,0.0,16.7,0.0,25.0,3.0
658,Naz Reid,spotup,1,Playoffs,5.0,1.0,19.2,0.6,1.0,30.0,0.0,0.0,0.0,20.0,0.0
659,Troy Brown Jr.,spotup,1,Playoffs,3.0,3.3,50.0,0.6,2.0,33.0,0.0,10.0,0.0,20.0,8.0
660,John Konchar,spotup,2,Playoffs,4.0,0.8,69.25,0.3,0.0,15.0,0.0,0.0,0.0,10.0,0.0
661,Larry Nance Jr.,spotup,2,Playoffs,13.0,0.4,6.7,0.3,0.0,15.0,0.0,0.0,0.0,10.0,0.0
662,Jordan Nwora,spotup,2,Playoffs,6.0,0.55,17.6,0.3,0.3,15.0,0.0,0.0,0.0,10.0,0.0
663,Sam Dekker,spotup,1,Playoffs,4.0,1.3,41.7,0.6,0.8,30.0,0.0,0.0,0.0,20.0,0.0
664,P.J. Dozier,spotup,1,Playoffs,12.0,0.4,10.6,0.6,0.3,30.0,0.0,0.0,0.0,20.0,0.0
665,Daniel Theis,spotup,3,Playoffs,11.0,0.83,14.53,0.35,0.5,17.0,0.0,0.0,0.0,12.87,0.0
666,Jerian Grant,spotup,2,Playoffs,4.0,1.15,22.0,0.32,0.5,12.0,6.2,0.0,6.2,12.5,0.0
667,D.J. Wilson,spotup,1,Playoffs,8.0,1.0,33.3,0.63,0.6,50.0,0.0,37.5,0.0,25.0,0.0
668,Jonathan Isaac,spotup,1,Playoffs,5.0,5.0,52.1,0.64,3.2,33.0,4.0,12.0,4.0,24.0,13.0
669,J.J. Barea,spotup,1,Playoffs,4.0,1.5,13.0,0.67,1.0,33.0,0.0,0.0,0.0,33.3,0.0
670,Chris Kaman,spotup,1,Playoffs,4.0,1.5,25.0,0.67,1.0,33.0,0.0,0.0,0.0,33.3,0.0
671,JaKarr Sampson,spotup,1,Playoffs,4.0,0.8,16.7,0.67,0.5,50.0,0.0,33.3,0.0,33.3,0.0
672,Scottie Barnes,spotup,1,Playoffs,4.0,3.0,21.8,0.67,2.0,33.0,0.0,0.0,0.0,25.0,11.0
673,Josh Green,spotup,1,Playoffs,11.0,1.6,69.2,0.67,1.0,33.0,0.0,0.0,0.0,22.2,11.0
674,Juwan Morgan,spotup,1,Playoffs,7.0,1.3,56.3,0.67,0.9,33.0,0.0,0.0,0.0,22.2,0.0
675,Melvin Frazier Jr.,spotup,1,Playoffs,3.0,1.0,50.0,0.67,0.7,33.0,0.0,0.0,0.0,33.3,0.0
676,Anderson Varejao,spotup,1,Playoffs,17.0,0.2,12.0,0.67,0.1,50.0,0.0,33.3,0.0,33.3,0.0
677,Jordan Mickey,spotup,2,Playoffs,2.0,1.0,37.5,0.34,0.5,17.0,0.0,0.0,0.0,16.65,0.0
678,Caleb Martin,spotup,1,Playoffs,11.0,1.7,38.0,0.68,1.0,36.0,0.0,5.3,0.0,26.3,14.0
679,Brandon Clarke,spotup,1,Playoffs,12.0,1.1,10.2,0.69,1.0,27.0,15.4,0.0,15.4,38.5,15.0
680,Patrick Williams,spotup,1,Playoffs,5.0,5.2,44.1,0.69,4.0,36.0,0.0,3.8,0.0,26.9,15.0
681,Wilson Chandler,spotup,1,Playoffs,4.0,2.5,47.6,0.7,1.8,21.0,20.0,10.0,20.0,30.0,16.0
682,Deandre Ayton,spotup,2,Playoffs,17.0,0.5,3.35,0.6,0.55,34.0,5.0,5.0,5.0,27.5,9.0
683,Marreese Speights,spotup,2,Playoffs,16.0,1.7,25.9,0.67,1.05,35.0,2.9,8.2,4.3,25.85,12.0
684,Ish Smith,spotup,2,Playoffs,4.0,2.8,27.1,0.49,1.4,25.0,0.0,0.0,0.0,18.85,6.0
685,Garrett Temple,spotup,2,Playoffs,5.0,3.9,45.0,0.68,2.8,30.0,8.2,8.2,8.2,25.95,4.0
686,Michael Carter-Williams,spotup,2,Playoffs,5.0,1.8,24.35,0.36,1.1,19.0,3.4,6.7,3.4,16.65,9.0
687,Michael Kidd-Gilchrist,spotup,1,Playoffs,6.0,1.8,61.1,0.73,1.3,40.0,0.0,9.1,0.0,27.3,6.0
688,Luguentz Dort,spotup,1,Playoffs,6.0,9.8,59.6,0.75,7.3,41.0,6.8,11.9,6.8,28.8,9.0
689,Sheldon Mac,spotup,1,Playoffs,7.0,0.6,36.4,0.75,0.4,38.0,0.0,0.0,0.0,25.0,0.0
690,James Young,spotup,2,Playoffs,6.0,0.55,36.05,0.38,0.3,21.0,0.0,6.2,0.0,12.5,0.0
691,RJ Hunter,spotup,1,Playoffs,5.0,0.8,40.0,0.75,0.6,50.0,0.0,25.0,0.0,25.0,0.0
692,Tony Allen,spotup,1,Playoffs,4.0,3.0,26.1,0.75,2.3,32.0,8.3,0.0,8.3,33.3,24.0
693,Dorell Wright,spotup,1,Playoffs,5.0,0.8,33.3,0.75,0.6,38.0,0.0,0.0,0.0,25.0,0.0
694,Gerald Henderson,spotup,1,Playoffs,11.0,2.6,31.9,0.76,2.0,38.0,3.4,0.0,3.4,31.0,24.0
695,Josh McRoberts,spotup,1,Playoffs,10.0,1.3,31.7,0.77,1.0,38.0,0.0,0.0,0.0,38.5,26.0
696,Coby White,spotup,1,Playoffs,5.0,5.2,49.1,0.77,4.0,44.0,0.0,11.5,0.0,26.9,23.0
697,Mario Hezonja,spotup,1,Playoffs,6.0,1.5,28.1,0.78,1.2,39.0,0.0,0.0,0.0,33.3,0.0
698,Wayne Selden,spotup,1,Playoffs,6.0,3.0,60.0,0.78,2.3,35.0,5.6,0.0,5.6,33.3,15.0
699,Kent Bazemore,spotup,2,Playoffs,8.0,3.25,24.3,0.72,2.35,38.0,2.7,8.6,1.4,26.6,16.0
700,Shelvin Mack,spotup,1,Playoffs,9.0,1.6,21.2,0.79,1.2,25.0,14.3,0.0,14.3,35.7,16.0
701,Quinn Cook,spotup,2,Playoffs,17.0,1.2,25.1,0.4,0.55,28.0,0.0,0.0,0.0,21.25,14.0
702,Aaron Nesmith,spotup,1,Playoffs,5.0,2.0,47.6,0.8,1.6,40.0,0.0,0.0,0.0,30.0,16.0
703,Zach Randolph,spotup,2,Playoffs,5.0,1.55,9.2,0.61,1.0,33.0,0.0,10.0,0.0,28.2,9.0
704,Herbert Jones,spotup,1,Playoffs,6.0,4.0,38.7,0.83,3.0,42.0,8.3,12.5,8.3,29.2,28.0
705,Julius Randle,spotup,1,Playoffs,5.0,5.8,22.1,0.83,4.8,29.0,27.6,13.8,24.1,41.4,19.0
706,Matt Thomas,spotup,2,Playoffs,6.0,0.45,38.65,0.41,0.25,25.0,0.0,8.3,0.0,16.65,0.0
707,Luis Scola,spotup,1,Playoffs,11.0,1.8,48.8,0.85,1.5,41.0,10.0,10.0,10.0,35.0,36.0
708,RJ Barrett,spotup,1,Playoffs,5.0,6.6,44.6,0.85,5.6,42.0,0.0,0.0,0.0,33.3,20.0
709,Mike James,spotup,1,Playoffs,9.0,0.8,15.2,0.86,0.7,43.0,0.0,0.0,0.0,28.6,0.0
710,Langston Galloway,spotup,2,Playoffs,3.0,2.0,26.6,0.43,1.5,21.0,0.0,0.0,0.0,14.3,18.0
711,Isaiah Canaan,spotup,1,Playoffs,3.0,5.0,44.1,0.87,4.3,45.0,20.0,13.3,20.0,40.0,24.0
712,Kyle Kuzma,spotup,2,Playoffs,14.0,2.95,29.9,0.84,2.5,47.0,0.7,11.5,0.7,31.25,21.0
713,Ja Morant,spotup,2,Playoffs,7.0,2.4,8.4,0.65,1.8,33.0,6.5,8.8,6.5,26.5,16.0
714,Damion Lee,spotup,1,Playoffs,8.0,1.1,33.3,0.89,1.0,44.0,0.0,0.0,0.0,33.3,0.0
715,Jason Smith,spotup,1,Playoffs,13.0,1.4,32.1,0.89,1.2,50.0,5.6,11.1,5.6,38.9,27.0
716,Chris Chiozza,spotup,1,Playoffs,4.0,2.5,34.5,0.9,2.3,50.0,10.0,10.0,10.0,40.0,27.0
717,Gabe Vincent,spotup,1,Playoffs,11.0,2.7,31.3,0.9,2.0,38.0,13.3,0.0,13.3,30.0,37.0
718,Matt Barnes,spotup,2,Playoffs,8.0,1.65,25.4,0.87,1.45,44.0,4.5,0.0,4.5,34.85,22.0
719,Harrison Barnes,spotup,1,Playoffs,24.0,3.2,30.9,0.91,2.9,46.0,2.6,2.6,2.6,31.6,42.0
720,Alfonzo McKinnie,spotup,2,Playoffs,12.0,1.35,59.8,0.46,0.75,25.0,1.4,4.0,0.0,17.55,21.0
721,Ayo Dosunmu,spotup,1,Playoffs,5.0,2.4,41.4,0.92,2.0,46.0,0.0,0.0,0.0,33.3,39.0
722,De'Anthony Melton,spotup,2,Playoffs,8.0,2.95,38.4,0.87,2.7,47.0,1.5,7.6,1.5,32.05,29.0
723,Romeo Langford,spotup,2,Playoffs,6.0,2.05,29.75,0.47,1.75,21.0,3.4,25.0,3.4,16.65,17.0
724,Trae Young,spotup,2,Playoffs,10.0,2.05,8.1,0.88,1.9,45.0,11.0,10.7,11.0,37.55,31.0
725,Taurean Prince,spotup,2,Playoffs,6.0,3.45,42.85,0.84,2.75,44.0,5.5,10.6,5.5,34.45,28.0
726,Andre Roberson,spotup,2,Playoffs,12.0,3.25,36.85,0.92,3.05,53.0,0.0,13.1,0.0,32.15,38.0
727,Deron Williams,spotup,2,Playoffs,10.0,1.2,21.3,0.48,0.7,27.0,1.9,24.3,1.9,19.25,19.0
728,Pau Gasol,spotup,2,Playoffs,10.0,1.3,18.45,0.48,0.75,24.0,2.0,18.6,2.0,18.0,19.0
729,Jaren Jackson Jr.,spotup,2,Playoffs,8.0,4.8,32.0,0.94,4.7,46.0,9.6,4.3,7.4,40.6,37.0
730,Corey Brewer,spotup,2,Playoffs,6.0,1.9,33.8,0.78,2.0,47.0,0.0,0.0,0.0,34.2,40.0
731,Maurice Harkless,spotup,4,Playoffs,8.0,3.05,33.23,0.77,2.52,47.0,0.7,11.4,0.7,28.9,15.0
732,Bradley Beal,spotup,3,Playoffs,8.0,3.0,12.0,0.89,2.97,44.0,4.6,1.2,4.6,37.5,37.0
733,Justise Winslow,spotup,2,Playoffs,9.0,3.45,37.95,0.98,3.4,51.0,4.0,8.1,4.0,38.25,39.0
734,Rudy Gay,spotup,2,Playoffs,6.0,5.0,34.55,0.93,3.7,39.0,3.6,3.6,1.8,33.9,24.0
735,Dejounte Murray,spotup,2,Playoffs,8.0,2.2,28.5,0.9,2.55,51.0,9.4,6.5,9.4,45.0,45.0
736,Jusuf Nurkic,spotup,3,Playoffs,5.0,1.1,6.97,0.55,0.4,21.0,3.0,0.0,3.0,20.2,1.0
737,Jakob Poeltl,spotup,1,Playoffs,9.0,0.0,6.4,1.0,0.0,50.0,0.0,33.3,0.0,33.3,0.0
738,Nikola Mirotic,spotup,3,Playoffs,10.0,3.4,33.53,0.97,3.23,46.0,3.1,1.9,3.1,33.77,37.0
739,Ty Lawson,spotup,2,Playoffs,6.0,1.15,17.75,0.5,1.0,36.0,5.5,55.5,5.5,27.8,0.0
740,Gorgui Dieng,spotup,2,Playoffs,4.0,0.75,41.65,0.5,1.0,40.0,7.2,7.2,7.2,28.55,0.0
741,Shabazz Muhammad,spotup,1,Playoffs,4.0,2.0,25.0,1.0,2.0,80.0,0.0,16.7,0.0,50.0,0.0
742,Will Barton,spotup,3,Playoffs,7.0,3.83,26.33,0.91,3.47,49.0,3.1,8.9,3.1,36.1,35.0
743,E'Twaun Moore,spotup,2,Playoffs,8.0,1.95,27.65,0.92,1.85,51.0,1.8,11.9,1.8,36.3,23.0
744,Ricky Rubio,spotup,2,Playoffs,6.0,3.9,22.85,1.0,4.4,55.0,0.0,0.0,0.0,43.25,63.0
745,Aaron Gordon,spotup,3,Playoffs,7.0,2.97,19.87,0.74,2.27,39.0,4.9,3.3,4.9,29.2,26.0
746,Darius Miller,spotup,1,Playoffs,9.0,2.0,40.5,1.0,2.0,47.0,0.0,11.8,0.0,35.3,23.0
747,Otto Porter Jr.,spotup,3,Playoffs,9.0,2.43,33.1,0.89,2.03,48.0,0.0,7.1,0.0,35.13,33.0
748,Darren Collison,spotup,2,Playoffs,6.0,1.9,15.8,0.93,1.75,48.0,0.0,6.2,0.0,40.2,18.0
749,Jared Dudley,spotup,2,Playoffs,4.0,1.1,37.25,0.5,0.9,21.0,7.2,0.0,0.0,21.45,0.0
750,Jonas Valanciunas,spotup,5,Playoffs,9.0,0.34,3.12,0.53,0.24,23.0,0.0,0.0,0.0,18.66,0.0
751,Ersan Ilyasova,spotup,5,Playoffs,7.0,1.68,35.22,0.59,1.2,25.0,11.1,4.3,11.1,28.76,4.0
752,Lamar Patterson,spotup,1,Playoffs,4.0,0.8,27.3,1.0,0.8,50.0,33.3,33.3,33.3,33.3,0.0
753,Steve Blake,spotup,1,Playoffs,4.0,0.8,27.3,1.0,0.8,50.0,0.0,0.0,0.0,33.3,0.0
754,Shane Larkin,spotup,1,Playoffs,11.0,1.0,20.9,1.0,1.0,67.0,0.0,0.0,0.0,55.6,0.0
755,Nick Young,spotup,1,Playoffs,20.0,1.0,34.5,1.0,1.0,24.0,5.0,0.0,5.0,20.0,6.0
756,Dwight Powell,spotup,2,Playoffs,8.0,0.35,6.25,0.5,0.25,25.0,0.0,0.0,0.0,25.0,0.0
757,Brian Roberts,spotup,1,Playoffs,10.0,0.4,30.8,1.0,0.4,50.0,0.0,0.0,0.0,50.0,0.0
758,Mason Plumlee,spotup,3,Playoffs,15.0,0.23,3.7,0.47,0.1,23.0,0.0,0.0,0.0,23.33,0.0
759,Steven Adams,spotup,1,Playoffs,18.0,0.1,0.6,1.0,0.1,0.0,100.0,0.0,100.0,100.0,0.0
760,Precious Achiuwa,spotup,1,Playoffs,6.0,2.7,24.6,1.0,3.0,54.0,6.3,12.5,6.3,37.5,49.0
761,Derrick Favors,spotup,3,Playoffs,9.0,0.63,7.2,0.56,0.4,28.0,0.0,3.0,0.0,23.23,9.0
762,Miye Oni,spotup,2,Playoffs,5.0,1.5,75.7,0.5,1.25,25.0,0.0,0.0,0.0,20.0,0.0
763,Karl-Anthony Towns,spotup,2,Playoffs,6.0,3.5,16.6,1.0,3.0,53.0,8.3,19.6,6.7,38.75,25.0
764,Nik Stauskas,spotup,1,Playoffs,3.0,0.7,66.7,1.0,1.0,0.0,50.0,0.0,50.0,50.0,0.0
765,Kevon Looney,spotup,3,Playoffs,18.0,0.27,7.77,0.64,0.2,19.0,24.0,0.0,19.2,36.83,14.0
766,Ryan Anderson,spotup,2,Playoffs,11.0,2.2,32.85,0.95,2.0,48.0,2.7,9.9,2.7,31.85,14.0
767,Yuta Watanabe,spotup,1,Playoffs,4.0,0.5,28.6,1.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
768,Dirk Nowitzki,spotup,1,Playoffs,5.0,3.2,16.5,1.0,3.2,50.0,0.0,0.0,0.0,37.5,55.0
769,Devin Harris,spotup,1,Playoffs,5.0,3.0,40.5,1.0,3.0,54.0,6.7,6.7,6.7,40.0,55.0
770,LaMarcus Aldridge,spotup,4,Playoffs,10.0,2.8,13.57,0.85,2.12,41.0,4.9,4.9,4.9,37.9,22.0
771,Juan Toscano-Anderson,spotup,1,Playoffs,6.0,0.5,23.1,1.0,0.0,50.0,0.0,0.0,0.0,33.3,0.0
772,Ish Wainright,spotup,1,Playoffs,6.0,0.5,30.0,1.0,0.0,50.0,0.0,0.0,0.0,33.3,0.0
773,Nikola Vucevic,spotup,3,Playoffs,5.0,4.0,19.4,0.87,3.4,46.0,1.3,6.1,1.3,34.77,30.0
774,Josh Smith,spotup,1,Playoffs,4.0,2.0,42.1,1.0,2.0,50.0,0.0,0.0,0.0,37.5,0.0
775,Paul Reed,spotup,1,Playoffs,12.0,0.7,16.3,1.0,1.0,67.0,0.0,25.0,0.0,37.5,0.0
776,Jrue Holiday,spotup,3,Playoffs,14.0,2.63,11.87,0.98,2.97,56.0,5.4,5.5,5.4,43.6,58.0
777,Donatas Motiejunas,spotup,2,Playoffs,5.0,0.9,11.55,0.5,0.8,29.0,6.2,0.0,0.0,18.75,0.0
778,Rondae Hollis-Jefferson,spotup,2,Playoffs,4.0,0.9,17.5,0.62,0.55,17.0,25.0,0.0,12.5,37.5,0.0
779,Abdel Nader,spotup,3,Playoffs,6.0,0.83,46.57,0.6,0.7,29.0,6.7,0.0,6.7,30.0,0.0
780,Hassan Whiteside,spotup,2,Playoffs,8.0,0.3,4.0,0.5,0.25,38.0,0.0,16.6,0.0,16.65,0.0
781,Domantas Sabonis,spotup,3,Playoffs,4.0,1.0,20.93,0.58,0.93,23.0,16.7,8.3,16.7,31.67,1.0
782,Norris Cole,spotup,1,Playoffs,4.0,0.8,30.0,1.0,0.8,50.0,0.0,0.0,0.0,33.3,0.0
783,Tyrese Maxey,spotup,2,Playoffs,12.0,3.45,23.65,0.97,3.05,49.0,6.0,3.5,5.3,40.95,41.0
784,Paul Millsap,spotup,5,Playoffs,12.0,2.36,18.0,0.82,1.88,40.0,9.6,7.1,9.1,33.04,24.0
785,Tomas Satoransky,spotup,2,Playoffs,8.0,0.2,22.8,0.5,0.2,25.0,12.5,0.0,12.5,25.0,0.0
786,Nerlens Noel,spotup,2,Playoffs,6.0,0.15,4.35,0.5,0.05,0.0,50.0,50.0,50.0,50.0,0.0
787,James Ennis III,spotup,3,Playoffs,7.0,3.5,41.83,0.94,3.3,46.0,9.3,4.8,9.3,36.33,39.0
788,Greg Monroe,spotup,3,Playoffs,9.0,1.0,14.47,0.76,0.77,64.0,2.6,32.3,2.6,35.47,7.0
789,Emmanuel Mudiay,spotup,1,Playoffs,3.0,1.7,31.3,1.0,1.7,50.0,0.0,0.0,0.0,40.0,0.0
790,CJ Miles,spotup,3,Playoffs,7.0,2.47,37.73,0.78,2.0,42.0,2.7,7.6,1.3,30.6,31.0
791,Paul Zipser,spotup,1,Playoffs,6.0,3.0,40.9,1.0,3.0,47.0,5.6,0.0,5.6,38.9,44.0
792,Jevon Carter,spotup,2,Playoffs,8.0,0.55,26.5,1.0,0.65,55.0,6.2,12.5,6.2,43.75,0.0
793,Andre Drummond,spotup,3,Playoffs,4.0,0.73,4.53,0.56,0.47,23.0,11.1,0.0,11.1,27.77,0.0
794,Nassir Little,spotup,1,Playoffs,3.0,0.3,14.3,1.0,0.3,0.0,100.0,0.0,100.0,100.0,0.0
795,Juancho Hernangomez,spotup,2,Playoffs,6.0,1.05,60.0,1.0,1.3,50.0,0.0,0.0,0.0,33.3,0.0
796,Onyeka Okongwu,spotup,2,Playoffs,12.0,0.15,4.3,0.5,0.05,25.0,0.0,0.0,0.0,25.0,0.0
797,Jordan Bell,spotup,2,Playoffs,16.0,0.25,11.4,0.5,0.25,20.0,39.3,0.0,39.3,53.55,0.0
798,Bruno Fernando,spotup,1,Playoffs,6.0,0.3,50.0,1.0,0.3,0.0,50.0,0.0,50.0,50.0,0.0
799,Kevin Huerter,spotup,2,Playoffs,12.0,4.35,37.2,0.99,4.4,53.0,0.0,6.2,0.0,35.9,45.0
800,Malik Beasley,spotup,2,Playoffs,10.0,3.35,39.6,0.85,2.9,44.0,4.0,6.1,4.0,30.9,36.0
801,Ziaire Williams,spotup,1,Playoffs,10.0,3.1,52.5,1.03,3.0,46.0,9.7,3.2,9.7,35.5,53.0
802,Luc Mbah a Moute,spotup,3,Playoffs,7.0,1.93,35.97,0.68,1.67,56.0,5.1,23.6,5.1,34.27,16.0
803,Randy Foye,spotup,1,Playoffs,16.0,1.6,46.3,1.04,1.6,56.0,0.0,8.0,0.0,40.0,60.0
804,Gary Clark,spotup,1,Playoffs,5.0,4.6,62.2,1.04,4.8,48.0,4.3,0.0,4.3,34.8,44.0
805,Jonas Jerebko,spotup,4,Playoffs,11.0,2.08,47.1,0.66,1.75,33.0,4.2,1.1,4.2,27.73,27.0
806,Matthew Dellavedova,spotup,3,Playoffs,11.0,1.9,29.3,0.96,1.53,44.0,1.1,1.1,1.1,32.83,27.0
807,Shai Gilgeous-Alexander,spotup,2,Playoffs,6.0,3.95,27.15,1.01,3.95,50.0,7.8,7.2,7.8,44.4,48.0
808,Bogdan Bogdanovic,spotup,2,Playoffs,11.0,4.95,32.9,1.04,5.15,54.0,7.0,4.2,4.2,38.45,51.0
809,Jose Alvarado,spotup,1,Playoffs,6.0,3.7,47.8,1.05,4.0,55.0,4.5,4.5,4.5,40.9,54.0
810,Evan Turner,spotup,4,Playoffs,7.0,3.08,25.12,0.62,2.78,35.0,7.4,7.8,7.4,30.52,28.0
811,Dwyane Wade,spotup,3,Playoffs,8.0,1.4,7.9,0.64,1.37,27.0,11.0,4.8,8.9,27.3,30.0
812,Gary Harris,spotup,2,Playoffs,14.0,3.35,32.2,0.95,3.2,52.0,2.1,8.2,2.1,36.3,40.0
813,Danilo Gallinari,spotup,4,Playoffs,9.0,4.65,32.45,0.94,4.33,45.0,7.0,4.0,5.5,37.02,41.0
814,Terry Rozier,spotup,4,Playoffs,12.0,2.65,32.25,0.91,2.68,50.0,1.1,5.2,1.1,34.95,48.0
815,Derrick White,spotup,2,Playoffs,8.0,3.45,32.05,0.89,3.2,46.0,8.7,5.2,8.7,41.9,44.0
816,Bam Adebayo,spotup,3,Playoffs,11.0,1.27,7.4,0.71,0.6,23.0,15.5,3.3,15.5,35.53,16.0
817,Dion Waiters,spotup,2,Playoffs,11.0,1.8,26.15,0.54,1.55,28.0,0.0,1.0,0.0,19.6,33.0
818,Dennis Schroder,spotup,5,Playoffs,7.0,3.24,19.62,0.82,2.7,42.0,5.1,5.4,3.5,33.34,27.0
819,Matisse Thybulle,spotup,3,Playoffs,8.0,1.93,59.2,0.82,1.57,44.0,0.0,7.7,0.0,28.63,29.0
820,Danuel House Jr.,spotup,3,Playoffs,7.0,3.63,47.0,0.99,3.77,54.0,3.7,10.1,3.7,37.27,48.0
821,Payton Pritchard,spotup,2,Playoffs,8.0,1.4,33.9,0.93,1.3,46.0,0.0,0.0,0.0,35.0,31.0
822,DeMarre Carroll,spotup,4,Playoffs,9.0,2.92,61.67,0.97,2.77,47.0,8.2,3.3,8.2,41.62,37.0
823,Trevor Ariza,spotup,4,Playoffs,9.0,3.9,38.83,0.75,2.6,36.0,2.9,4.5,2.9,27.43,24.0
824,Richard Jefferson,spotup,2,Playoffs,18.0,1.65,34.0,0.79,1.45,40.0,11.0,8.8,9.9,35.1,35.0
825,Jared Sullinger,spotup,1,Playoffs,6.0,1.5,18.0,1.11,1.7,56.0,0.0,0.0,0.0,44.4,0.0
826,Andrew Wiggins,spotup,2,Playoffs,8.0,5.0,31.3,1.06,5.5,53.0,11.1,4.9,11.1,44.5,57.0
827,Kyle Anderson,spotup,5,Playoffs,9.0,1.5,27.14,0.9,1.44,46.0,5.8,5.5,4.0,40.28,25.0
828,Darius Bazley,spotup,1,Playoffs,7.0,3.7,61.9,1.12,4.1,59.0,7.7,7.7,7.7,42.3,55.0
829,Mikal Bridges,spotup,2,Playoffs,17.0,4.4,39.7,1.12,5.1,56.0,7.0,4.0,7.0,43.8,63.0
830,Luol Deng,spotup,1,Playoffs,14.0,4.6,36.5,1.12,5.2,60.0,7.7,12.3,7.7,44.6,70.0
831,Tyler Herro,spotup,3,Playoffs,12.0,3.13,22.07,0.82,2.5,44.0,2.7,7.8,1.4,31.03,26.0
832,Jason Terry,spotup,3,Playoffs,5.0,1.47,47.23,1.01,1.5,49.0,0.0,0.0,4.2,32.97,10.0
833,Monte Morris,spotup,4,Playoffs,12.0,1.95,18.53,0.81,1.73,38.0,5.5,2.3,5.5,32.5,33.0
834,De'Andre Hunter,spotup,2,Playoffs,5.0,6.2,40.95,1.13,7.1,61.0,6.0,10.8,4.7,43.55,64.0
835,John Wall,spotup,2,Playoffs,10.0,2.65,8.55,1.06,2.3,43.0,3.1,1.6,3.1,32.5,37.0
836,Jaden McDaniels,spotup,1,Playoffs,6.0,4.0,52.2,1.13,4.0,62.0,4.2,8.3,4.2,41.7,67.0
837,Caris LeVert,spotup,2,Playoffs,4.0,2.45,10.95,1.07,2.55,61.0,3.5,14.3,3.5,39.3,19.0
838,Boban Marjanovic,spotup,3,Playoffs,8.0,0.3,6.33,0.38,0.23,19.0,0.0,0.0,0.0,19.03,0.0
839,Wenyen Gabriel,spotup,1,Playoffs,5.0,1.4,30.4,1.14,1.6,57.0,0.0,0.0,0.0,42.9,0.0
840,Tony Parker,spotup,3,Playoffs,8.0,2.73,21.87,0.92,2.37,42.0,3.7,10.3,3.7,32.8,26.0
841,Jarell Martin,spotup,2,Playoffs,2.0,1.65,42.15,1.07,1.85,54.0,0.0,0.0,0.0,46.45,0.0
842,John Collins,spotup,2,Playoffs,12.0,3.5,33.0,1.01,3.6,52.0,4.5,2.3,4.5,39.95,51.0
843,Tim Hardaway Jr.,spotup,4,Playoffs,7.0,4.35,35.0,0.77,4.05,39.0,2.6,3.5,2.6,29.7,31.0
844,Joe Johnson,spotup,3,Playoffs,11.0,2.4,22.63,1.07,2.67,48.0,3.1,1.6,3.1,40.3,43.0
845,Rajon Rondo,spotup,4,Playoffs,10.0,2.22,21.7,0.86,1.88,45.0,5.8,2.9,4.8,36.58,35.0
846,D.J. Augustin,spotup,2,Playoffs,5.0,2.2,18.55,1.02,2.3,51.0,0.0,0.0,0.0,35.9,36.0
847,Thabo Sefolosha,spotup,3,Playoffs,6.0,2.03,53.23,0.46,1.23,24.0,1.3,3.9,1.3,17.23,25.0
848,Anthony Davis,spotup,3,Playoffs,12.0,2.87,12.83,1.09,2.77,45.0,10.4,5.8,10.4,38.9,43.0
849,Leandro Barbosa,spotup,1,Playoffs,23.0,1.1,23.1,1.16,1.3,59.0,4.0,8.0,4.0,48.0,75.0
850,DeMar DeRozan,spotup,5,Playoffs,10.0,2.74,11.78,0.85,2.14,43.0,5.4,5.7,5.4,40.14,36.0
851,LeBron James,spotup,5,Playoffs,18.0,1.58,6.1,0.96,1.72,55.0,4.4,6.7,4.4,38.58,46.0
