,Player,Playtype,# Seasons,Season,Avg. GP,Avg. # Poss,Avg. Freq,Avg. PPP,Avg. Pts,Avg. EFG%,Avg. FT Freq,Avg. TOV Freq,Avg. SF Freq,Avg. Score Freq,Avg. Percentile
210,Tim Frazier,transition,6,Regular Season,38.0,1.43,19.13,0.92,1.32,57.0,10.8,22.4,7.7,43.88,23.0
211,Eric Bledsoe,transition,8,Regular Season,54.0,3.77,22.39,0.96,3.62,53.0,16.5,17.1,15.2,44.49,30.0
212,Monta Ellis,transition,2,Regular Season,78.0,2.25,17.4,1.06,2.4,60.0,13.4,16.8,12.2,51.25,42.0
213,Hollis Thompson,transition,3,Regular Season,39.0,1.37,19.4,0.75,1.13,37.0,7.9,3.0,7.9,31.87,18.0
214,Tyreke Evans,transition,5,Regular Season,37.0,2.58,18.02,1.01,2.58,58.0,15.2,17.8,15.1,49.46,32.0
215,James Harden,transition,9,Regular Season,54.0,4.31,15.79,1.05,4.5,59.0,16.9,21.2,15.4,46.7,38.0
216,Stanley Johnson,transition,7,Regular Season,56.0,1.69,21.64,0.91,1.57,49.0,16.8,16.5,15.3,43.43,21.0
217,Ryan Kelly,transition,1,Regular Season,36.0,0.8,14.0,1.11,0.8,70.0,29.6,14.8,29.6,59.3,51.0
218,Frank Mason III,transition,3,Regular Season,33.0,1.93,25.3,0.98,1.87,53.0,19.5,14.3,16.3,49.0,27.0
219,RJ Barrett,transition,3,Regular Season,66.0,3.83,19.9,1.05,4.03,54.0,19.8,9.8,18.9,52.1,37.0
220,Darius Garland,transition,3,Regular Season,60.0,2.53,13.5,1.03,2.63,59.0,7.8,18.0,6.5,45.8,32.0
221,Julius Randle,transition,7,Regular Season,74.0,2.63,14.57,1.02,2.7,60.0,17.7,20.1,15.8,50.71,33.0
222,Jrue Holiday,transition,7,Regular Season,67.0,3.04,15.89,1.02,3.13,59.0,8.6,16.8,7.4,44.94,34.0
223,Naji Marshall,transition,2,Regular Season,44.0,1.95,25.85,1.0,1.9,53.0,23.3,16.1,19.7,52.1,30.0
224,Jonah Bolden,transition,1,Regular Season,44.0,0.9,17.8,1.11,1.0,66.0,5.3,13.2,5.3,50.0,49.0
225,Spencer Hawes,transition,2,Regular Season,46.0,0.4,5.65,0.86,0.35,45.0,10.6,13.6,10.6,40.2,26.0
226,Braxton Key,transition,1,Regular Season,9.0,2.1,22.6,1.11,2.3,73.0,10.5,21.1,10.5,57.9,47.0
227,Dylan Windler,transition,2,Regular Season,30.0,0.85,19.5,1.02,0.8,64.0,4.5,22.5,3.0,38.8,35.0
228,John Wall,transition,5,Regular Season,54.0,5.12,21.6,1.0,5.1,54.0,18.9,16.5,16.3,48.36,29.0
229,Tyler Ennis,transition,3,Regular Season,41.0,0.93,15.33,0.98,0.93,56.0,8.5,16.9,6.8,45.8,32.0
230,LaMelo Ball,transition,2,Regular Season,63.0,3.85,20.15,1.03,4.0,58.0,13.5,18.6,10.8,44.8,34.0
231,Boris Diaw,transition,2,Regular Season,74.0,0.4,6.05,1.08,0.4,56.0,10.3,12.6,8.7,51.1,43.0
232,Jordan Hamilton,transition,1,Regular Season,11.0,2.4,18.6,1.12,2.6,64.0,11.5,15.4,11.5,50.0,52.0
233,DeMarre Carroll,transition,6,Regular Season,43.0,2.4,26.6,0.99,2.4,55.0,18.0,13.9,15.9,46.9,34.0
234,Georgios Kalaitzakis,transition,1,Regular Season,4.0,3.8,18.8,1.13,4.3,60.0,26.7,13.3,26.7,53.3,51.0
235,Isaac Bonga,transition,2,Regular Season,53.0,0.95,22.5,1.11,1.05,64.0,19.0,20.1,18.0,51.0,48.0
236,Okaro White,transition,1,Regular Season,35.0,0.4,13.0,1.13,0.5,64.0,13.3,13.3,13.3,53.3,58.0
237,E'Twaun Moore,transition,6,Regular Season,58.0,1.9,19.68,0.97,1.95,53.0,7.9,10.7,7.2,42.8,32.0
238,Alize Johnson,transition,1,Regular Season,18.0,0.8,18.1,1.13,0.9,54.0,20.0,13.3,6.7,53.3,52.0
239,KZ Okpala,transition,2,Regular Season,29.0,0.6,18.5,1.1,0.7,59.0,15.7,16.4,15.7,54.0,45.0
240,Devonte' Graham,transition,4,Regular Season,60.0,2.02,15.75,0.99,2.15,55.0,7.9,14.5,6.3,40.5,33.0
241,Patrick Williams,transition,2,Regular Season,44.0,1.4,16.3,1.04,1.5,64.0,18.8,20.9,17.8,50.35,36.0
242,Markel Brown,transition,1,Regular Season,64.0,1.1,17.2,1.13,1.3,63.0,13.9,15.3,12.5,52.8,54.0
243,Isaiah Briscoe,transition,1,Regular Season,39.0,0.6,12.7,1.13,0.7,64.0,13.0,13.0,8.7,52.2,54.0
244,Brandon Jennings,transition,5,Regular Season,29.0,1.78,22.9,0.87,1.58,51.0,8.5,17.7,7.7,38.08,21.0
245,Paul George,transition,7,Regular Season,63.0,3.67,15.47,1.02,3.77,54.0,14.0,13.8,12.7,45.14,38.0
246,Tony Parker,transition,4,Regular Season,62.0,1.43,12.88,1.06,1.45,55.0,20.1,11.7,15.8,54.7,42.0
247,Nickeil Alexander-Walker,transition,4,Regular Season,39.0,1.32,14.45,0.86,1.25,42.0,12.2,7.9,12.2,36.45,23.0
248,Jae'Sean Tate,transition,2,Regular Season,74.0,2.0,17.2,1.11,2.25,65.0,16.7,16.5,14.4,55.15,49.0
249,Kyle Kuzma,transition,5,Regular Season,68.0,3.38,20.76,1.06,3.52,59.0,12.8,14.6,12.5,48.94,39.0
250,Andrew White III,transition,1,Regular Season,15.0,0.9,17.1,1.14,1.1,57.0,0.0,0.0,0.0,42.9,58.0
251,Dwight Buycks,transition,1,Regular Season,29.0,1.0,11.3,1.14,1.1,61.0,10.3,13.8,10.3,55.2,57.0
252,Mirza Teletovic,transition,2,Regular Season,74.0,1.5,17.0,1.06,1.55,56.0,6.2,8.8,5.8,41.3,44.0
253,Franz Wagner,transition,1,Regular Season,79.0,2.6,17.1,1.14,2.9,59.0,9.4,6.4,9.4,51.7,52.0
254,Kyle Singler,transition,2,Regular Season,50.0,0.8,23.45,1.07,0.85,56.0,7.7,4.7,7.7,50.15,45.0
255,Evan Mobley,transition,1,Regular Season,69.0,1.4,9.0,1.14,1.6,64.0,7.2,13.4,7.2,55.7,53.0
256,Tomas Satoransky,transition,7,Regular Season,55.0,1.1,15.87,0.98,1.13,60.0,13.2,23.5,12.1,46.84,29.0
257,Santi Aldama,transition,1,Regular Season,32.0,0.9,18.4,1.14,1.0,65.0,13.8,17.2,13.8,55.2,52.0
258,Shai Gilgeous-Alexander,transition,4,Regular Season,61.0,2.85,15.33,1.09,3.15,58.0,18.2,13.0,14.8,53.8,45.0
259,Shelvin Mack,transition,4,Regular Season,51.0,1.27,12.33,1.08,1.4,67.0,10.8,21.8,10.1,50.45,45.0
260,Coby White,transition,3,Regular Season,65.0,2.37,16.6,1.08,2.57,56.0,10.3,10.8,9.1,46.63,42.0
261,Jason Terry,transition,3,Regular Season,66.0,0.97,22.03,1.05,1.07,57.0,4.9,10.6,2.9,40.17,42.0
262,Jonathan Kuminga,transition,1,Regular Season,71.0,1.5,16.5,1.15,1.7,61.0,18.4,9.7,16.5,58.3,54.0
263,Chase Budinger,transition,2,Regular Season,33.0,0.95,22.75,1.04,1.0,58.0,11.5,12.5,12.6,51.05,39.0
264,Markelle Fultz,transition,5,Regular Season,26.0,2.38,19.58,0.93,2.18,50.0,14.4,13.6,11.9,46.84,26.0
265,Oshae Brissett,transition,2,Regular Season,44.0,2.1,23.25,1.15,2.45,55.0,25.4,6.8,24.5,54.55,54.0
266,Lindell Wigginton,transition,1,Regular Season,19.0,1.1,22.7,1.15,1.2,54.0,35.0,0.0,30.0,55.0,55.0
267,Russell Westbrook,transition,7,Regular Season,73.0,6.26,22.56,0.97,6.11,55.0,18.1,19.0,15.6,48.89,28.0
268,Maurice Ndour,transition,1,Regular Season,33.0,0.6,18.0,1.15,0.7,58.0,30.0,15.0,25.0,60.0,63.0
269,Paul Zipser,transition,2,Regular Season,49.0,0.8,13.4,0.96,0.8,48.0,7.7,8.8,6.0,42.75,35.0
270,Talen Horton-Tucker,transition,2,Regular Season,62.0,2.0,18.85,1.12,2.25,61.0,16.9,14.4,16.1,53.25,51.0
271,Terence Davis,transition,4,Regular Season,41.0,2.25,25.0,1.07,2.45,58.0,10.6,13.6,8.9,46.85,41.0
272,Jamal Crawford,transition,4,Regular Season,76.0,1.43,11.9,1.01,1.45,55.0,8.6,14.3,8.7,42.1,34.0
273,Gary Trent Jr.,transition,4,Regular Season,47.0,2.62,18.9,1.1,2.92,56.0,11.2,5.8,9.7,47.85,46.0
274,Gerald Henderson,transition,2,Regular Season,72.0,1.4,15.1,1.14,1.6,58.0,17.6,8.6,15.6,53.65,59.0
275,Andre Roberson,transition,3,Regular Season,63.0,1.33,23.07,1.11,1.5,63.0,13.7,8.2,13.3,57.4,54.0
276,Georges Niang,transition,3,Regular Season,71.0,1.1,16.3,1.05,1.1,57.0,3.7,10.1,3.7,41.83,38.0
277,Dragan Bender,transition,3,Regular Season,57.0,0.77,13.4,0.98,0.7,54.0,3.1,13.1,1.9,42.17,42.0
278,Lou Williams,transition,9,Regular Season,54.0,2.13,13.36,1.02,2.2,52.0,15.9,14.4,13.5,45.46,34.0
279,Jameer Nelson,transition,3,Regular Season,52.0,1.07,12.33,0.99,1.03,56.0,5.0,13.6,3.4,41.9,32.0
280,Chris Duarte,transition,1,Regular Season,55.0,2.5,18.3,1.16,2.9,61.0,11.5,8.6,11.5,51.8,57.0
281,Nassir Little,transition,3,Regular Season,46.0,1.23,19.83,1.04,1.33,55.0,20.6,8.0,18.3,52.73,35.0
282,James Wiseman,transition,1,Regular Season,39.0,1.8,15.0,1.16,2.1,68.0,15.7,15.7,12.9,57.1,58.0
283,Nikola Jokic,transition,7,Regular Season,75.0,1.19,6.37,0.93,1.14,62.0,11.1,29.9,9.4,42.93,22.0
284,Josh Jackson,transition,6,Regular Season,48.0,2.65,24.03,0.99,2.58,54.0,21.4,16.8,19.4,48.82,30.0
285,Malcolm Delaney,transition,2,Regular Season,64.0,0.95,13.8,0.93,0.9,53.0,12.8,21.0,9.5,42.6,31.0
286,Kira Lewis Jr.,transition,2,Regular Season,39.0,1.35,18.4,1.1,1.45,57.0,11.2,10.2,9.0,50.5,44.0
287,Manu Ginobili,transition,3,Regular Season,64.0,1.03,11.37,1.04,1.07,57.0,8.3,14.5,6.1,42.67,40.0
288,Ronnie Price,transition,1,Regular Season,62.0,1.1,17.3,1.16,1.3,67.0,16.4,13.4,11.9,50.7,62.0
289,Isaiah Thomas,transition,8,Regular Season,33.0,3.11,19.49,0.9,2.86,44.0,11.9,8.9,10.6,38.78,27.0
290,Wesley Matthews,transition,8,Regular Season,57.0,1.3,14.11,1.07,1.4,57.0,8.6,8.9,7.8,41.55,44.0
291,Wilson Chandler,transition,5,Regular Season,46.0,1.42,16.98,1.1,1.58,59.0,10.3,11.2,8.9,48.06,50.0
292,Bruno Fernando,transition,1,Regular Season,56.0,0.4,9.5,1.16,0.5,64.0,8.0,12.0,8.0,56.0,60.0
293,Svi Mykhailiuk,transition,5,Regular Season,43.0,1.66,22.5,1.0,1.68,55.0,6.8,11.6,6.3,43.34,30.0
294,Tayshaun Prince,transition,1,Regular Season,77.0,0.5,13.5,1.17,0.5,67.0,5.6,11.1,5.6,55.6,64.0
295,Matthew Dellavedova,transition,5,Regular Season,57.0,0.74,10.48,0.9,0.66,54.0,5.6,23.0,3.8,34.7,31.0
296,Jock Landale,transition,1,Regular Season,54.0,0.4,9.1,1.17,0.5,59.0,4.3,4.3,4.3,52.2,58.0
297,Taurean Prince,transition,7,Regular Season,53.0,2.23,21.6,1.04,2.33,57.0,14.1,15.2,13.8,47.17,37.0
298,Wesley Johnson,transition,4,Regular Season,62.0,1.02,19.65,1.01,1.05,55.0,11.6,10.3,11.4,47.0,35.0
299,D'Angelo Russell,transition,8,Regular Season,53.0,2.62,13.21,0.96,2.52,57.0,7.8,17.9,6.5,39.76,26.0
300,Kyle Anderson,transition,7,Regular Season,67.0,1.44,18.56,0.94,1.4,56.0,10.1,17.6,9.2,46.34,24.0
301,Darrell Arthur,transition,2,Regular Season,55.0,0.7,9.85,1.11,0.8,58.0,9.0,9.3,9.0,49.15,53.0
302,Mike Conley,transition,7,Regular Season,54.0,1.79,10.7,1.04,1.86,55.0,11.2,11.1,8.8,43.93,38.0
303,Sean Kilpatrick,transition,4,Regular Season,29.0,2.45,19.73,0.98,2.48,51.0,14.8,15.4,13.1,45.23,37.0
304,Jose Calderon,transition,3,Regular Season,59.0,0.5,10.1,0.77,0.47,46.0,7.3,34.9,2.9,31.8,29.0
305,Monte Morris,transition,4,Regular Season,69.0,1.9,19.27,1.12,2.12,59.0,9.4,7.8,8.3,49.42,52.0
306,Julian Washburn,transition,1,Regular Season,18.0,0.6,19.3,1.18,0.7,65.0,0.0,9.1,0.0,45.5,66.0
307,Ante Zizic,transition,1,Regular Season,59.0,0.6,7.3,1.18,0.7,59.0,27.3,9.1,27.3,63.6,66.0
308,Brian Roberts,transition,2,Regular Season,36.0,0.4,8.35,1.05,0.35,38.0,27.0,3.4,22.4,47.25,44.0
309,Kelan Martin,transition,2,Regular Season,29.0,1.45,20.55,1.11,1.55,55.0,10.6,7.5,9.6,47.45,47.0
310,Gerald Green,transition,4,Regular Season,58.0,1.5,16.25,1.02,1.57,50.0,11.5,8.1,9.7,42.12,38.0
311,Damian Lillard,transition,7,Regular Season,66.0,2.56,10.09,1.03,2.61,55.0,12.9,15.7,9.8,45.16,38.0
312,Andrew Harrison,transition,2,Regular Season,64.0,1.15,12.75,1.09,1.3,55.0,28.0,11.6,27.2,52.55,49.0
313,Andrew Nicholson,transition,1,Regular Season,56.0,0.5,7.3,1.18,0.6,59.0,3.6,3.6,3.6,46.4,67.0
314,Saben Lee,transition,2,Regular Season,42.0,1.35,20.95,1.15,1.55,62.0,17.6,9.7,17.6,57.9,52.0
315,Derrick White,transition,5,Regular Season,49.0,1.86,15.0,1.1,2.04,57.0,18.2,12.7,17.0,51.12,45.0
316,Jarell Martin,transition,3,Regular Season,47.0,0.93,14.0,1.08,1.0,54.0,24.3,12.0,24.0,51.8,47.0
317,DeAndre' Bembry,transition,5,Regular Season,50.0,1.68,23.46,1.02,1.68,61.0,12.2,17.3,11.8,52.24,34.0
318,Lamar Stevens,transition,2,Regular Season,52.0,1.15,20.5,1.17,1.3,66.0,18.6,13.6,15.9,61.35,59.0
319,Will Barton,transition,7,Regular Season,65.0,3.16,21.8,1.06,3.39,56.0,11.9,10.5,10.9,48.13,40.0
320,Desmond Bane,transition,2,Regular Season,72.0,2.85,22.7,1.17,3.35,61.0,9.1,8.0,8.3,48.15,61.0
321,Damion Lee,transition,5,Regular Season,43.0,1.48,17.94,1.1,1.64,59.0,7.8,8.9,5.8,47.26,47.0
322,Lavoy Allen,transition,2,Regular Season,70.0,0.4,8.25,1.06,0.45,57.0,18.0,14.2,18.0,54.8,44.0
323,De'Aaron Fox,transition,5,Regular Season,64.0,4.4,21.64,1.11,4.9,58.0,20.0,11.4,17.8,55.18,49.0
324,Wenyen Gabriel,transition,1,Regular Season,19.0,0.6,8.7,1.18,0.7,64.0,27.3,9.1,27.3,54.5,61.0
325,Al-Farouq Aminu,transition,6,Regular Season,55.0,1.47,16.68,0.89,1.33,47.0,16.8,17.5,15.9,42.02,23.0
326,Jaylen Brown,transition,6,Regular Season,67.0,3.88,23.37,1.08,4.27,61.0,16.5,14.1,15.5,51.8,45.0
327,Dillon Brooks,transition,5,Regular Season,55.0,2.84,18.2,1.05,3.04,58.0,10.1,12.7,9.8,46.22,39.0
328,Rodney Stuckey,transition,2,Regular Season,48.0,1.9,19.75,1.0,1.95,52.0,23.2,13.2,22.4,51.1,38.0
329,Omari Spellman,transition,2,Regular Season,47.0,0.75,10.9,1.12,0.85,61.0,12.5,9.7,12.5,50.0,53.0
330,Ayo Dosunmu,transition,1,Regular Season,77.0,2.4,27.0,1.19,2.8,68.0,10.4,14.8,10.4,55.7,62.0
331,Deyonta Davis,transition,1,Regular Season,62.0,0.4,8.4,1.19,0.5,73.0,7.4,14.8,3.7,59.3,66.0
332,David West,transition,3,Regular Season,73.0,0.5,7.43,0.99,0.47,60.0,8.7,21.2,8.7,50.43,32.0
333,Dion Waiters,transition,5,Regular Season,41.0,2.08,14.56,0.94,1.94,52.0,12.3,16.3,11.5,43.02,29.0
334,Derrick Rose,transition,9,Regular Season,37.0,2.53,17.44,1.04,2.62,56.0,13.6,15.3,12.5,49.92,39.0
335,Miles Bridges,transition,4,Regular Season,73.0,2.12,16.6,1.07,2.3,58.0,11.8,13.0,10.8,50.65,40.0
336,Alonzo Gee,transition,1,Regular Season,73.0,1.4,31.1,1.19,1.7,68.0,15.2,13.3,13.3,58.1,69.0
337,Kevin Knox II,transition,3,Regular Season,61.0,1.57,18.77,1.13,1.73,61.0,16.8,11.1,16.4,50.47,52.0
338,Aaron Holiday,transition,5,Regular Season,49.0,1.34,17.36,1.01,1.36,53.0,15.9,14.4,14.3,46.82,32.0
339,Malachi Flynn,transition,2,Regular Season,46.0,0.9,13.45,1.09,1.0,61.0,10.3,11.2,8.4,49.3,46.0
340,Darren Collison,transition,4,Regular Season,72.0,2.9,23.5,1.12,3.3,59.0,12.3,10.9,11.3,52.02,54.0
341,Grant Williams,transition,3,Regular Season,70.0,0.63,11.47,1.07,0.73,56.0,7.9,6.7,6.5,47.17,40.0
342,Aaron Gordon,transition,8,Regular Season,60.0,2.48,17.3,1.06,2.61,59.0,16.6,13.6,15.0,50.6,40.0
343,Kirk Hinrich,transition,1,Regular Season,35.0,0.9,20.5,1.19,1.1,61.0,9.7,9.7,9.7,48.4,70.0
344,Chris Paul,transition,7,Regular Season,65.0,2.09,12.34,1.09,2.27,63.0,10.5,18.7,6.1,46.43,47.0
345,Kenrich Williams,transition,4,Regular Season,50.0,1.4,20.5,1.04,1.45,58.0,6.5,10.3,6.2,44.9,37.0
346,Bonzie Colson,transition,1,Regular Season,8.0,1.3,21.7,1.2,1.5,56.0,20.0,10.0,20.0,50.0,70.0
347,Keita Bates-Diop,transition,3,Regular Season,42.0,1.23,20.4,1.14,1.37,61.0,12.7,9.6,12.7,53.5,54.0
348,Goran Dragic,transition,7,Regular Season,54.0,2.83,17.91,1.05,2.99,58.0,13.5,16.2,12.1,50.01,40.0
349,Tyler Cavanaugh,transition,1,Regular Season,39.0,0.5,11.4,1.2,0.6,65.0,5.0,10.0,5.0,45.0,70.0
350,Ivan Rabb,transition,2,Regular Season,42.0,0.55,9.05,1.15,0.6,69.0,9.0,18.4,9.0,58.25,57.0
351,Danny Green,transition,7,Regular Season,71.0,1.93,23.26,1.02,2.01,56.0,2.4,10.3,2.2,38.01,36.0
352,Luke Babbitt,transition,3,Regular Season,51.0,0.77,13.07,1.13,0.83,56.0,5.1,1.5,3.6,42.87,56.0
353,Brandon Rush,transition,2,Regular Season,60.0,1.05,23.0,1.12,1.15,61.0,6.2,8.9,6.2,47.95,56.0
354,Mike Dunleavy,transition,3,Regular Season,28.0,0.97,17.3,1.03,1.03,50.0,9.0,10.1,9.0,42.07,40.0
355,Antonio Blakeney,transition,2,Regular Season,38.0,1.75,20.2,1.17,2.05,60.0,9.4,6.1,9.4,52.8,61.0
356,Kentavious Caldwell-Pope,transition,7,Regular Season,74.0,2.77,23.4,1.16,3.2,60.0,10.4,8.3,9.5,49.3,60.0
357,Johnathan Motley,transition,1,Regular Season,11.0,0.9,10.3,1.2,1.1,62.0,20.0,0.0,20.0,70.0,70.0
358,Keldon Johnson,transition,3,Regular Season,54.0,2.23,19.53,1.18,2.7,61.0,18.0,9.5,17.4,55.13,63.0
359,Fred VanVleet,transition,5,Regular Season,62.0,3.16,19.94,1.13,3.5,57.0,13.6,9.5,11.8,48.1,52.0
360,Jeff Teague,transition,8,Regular Season,48.0,2.05,16.79,1.01,2.09,57.0,13.6,18.3,11.4,46.57,32.0
361,Darius Bazley,transition,3,Regular Season,62.0,2.27,19.37,1.07,2.33,57.0,14.8,10.8,14.1,51.67,42.0
362,Bryn Forbes,transition,6,Regular Season,62.0,1.58,17.5,1.14,1.82,58.0,6.0,7.0,6.0,43.23,55.0
363,Chimezie Metu,transition,2,Regular Season,48.0,0.95,11.6,1.15,1.05,69.0,6.9,18.1,6.9,53.15,57.0
364,R.J. Hampton,transition,2,Regular Season,45.0,2.5,23.3,1.1,2.8,61.0,14.6,11.2,14.2,53.15,47.0
365,Terry Rozier,transition,6,Regular Season,73.0,2.78,19.53,1.1,3.12,58.0,11.1,10.6,9.2,48.03,49.0
366,Shabazz Napier,transition,5,Regular Season,48.0,1.58,15.86,0.95,1.66,53.0,11.6,18.9,9.7,42.28,38.0
367,Caris LeVert,transition,8,Regular Season,40.0,2.64,16.05,1.08,2.85,59.0,13.2,12.6,12.5,50.1,46.0
368,Kyle Lowry,transition,7,Regular Season,64.0,3.67,20.97,1.09,3.99,60.0,15.5,16.9,14.0,47.66,46.0
369,Ray Spalding,transition,1,Regular Season,13.0,1.1,23.7,1.21,1.3,80.0,14.3,21.4,14.3,64.3,71.0
370,Tim Hardaway Jr.,transition,8,Regular Season,55.0,2.76,19.47,1.12,3.06,58.0,12.2,8.3,11.3,49.59,53.0
371,Olivier Sarr,transition,1,Regular Season,22.0,0.6,10.3,1.21,0.8,65.0,14.3,14.3,7.1,50.0,68.0
372,Devin Booker,transition,7,Regular Season,68.0,4.61,19.4,1.15,5.3,59.0,16.0,11.6,14.2,51.81,59.0
373,Toney Douglas,transition,2,Regular Season,42.0,1.2,14.65,1.1,1.35,55.0,15.1,7.0,14.6,53.15,53.0
374,Ja Morant,transition,3,Regular Season,62.0,3.97,17.23,1.14,4.53,63.0,17.8,13.5,15.7,57.73,54.0
375,Isaiah Jackson,transition,1,Regular Season,36.0,0.9,11.5,1.21,1.1,71.0,18.2,15.2,21.2,63.6,67.0
376,Harry Giles III,transition,2,Regular Season,52.0,0.6,8.4,1.15,0.7,66.0,9.9,13.5,7.7,60.3,58.0
377,Kyrie Irving,transition,7,Regular Season,51.0,3.6,15.29,1.1,3.94,58.0,11.1,11.7,9.2,48.57,49.0
378,Arron Afflalo,transition,3,Regular Season,62.0,1.0,12.6,1.09,1.1,55.0,10.9,7.6,10.4,48.47,47.0
379,Dario Saric,transition,6,Regular Season,59.0,1.77,14.1,1.06,1.8,56.0,10.9,11.7,10.2,44.9,42.0
380,Raymond Felton,transition,4,Regular Season,69.0,0.88,11.68,1.09,0.95,61.0,8.4,14.5,6.8,48.02,46.0
381,Tyler Cook,transition,1,Regular Season,28.0,0.6,13.0,1.22,0.8,67.0,11.1,11.1,11.1,61.1,73.0
382,Dejounte Murray,transition,4,Regular Season,70.0,2.62,17.92,1.1,2.92,61.0,13.1,14.9,12.1,53.67,47.0
383,Brandon Ingram,transition,6,Regular Season,61.0,3.2,16.18,1.1,3.6,61.0,17.7,15.8,16.1,51.1,51.0
384,Moses Moody,transition,1,Regular Season,52.0,0.6,15.2,1.22,0.8,54.0,18.8,0.0,18.8,53.1,70.0
385,Raul Neto,transition,6,Regular Season,58.0,1.05,15.78,1.05,1.13,58.0,13.5,15.8,8.8,49.22,40.0
386,Kendrick Nunn,transition,2,Regular Season,62.0,2.3,15.9,1.12,2.65,61.0,8.0,11.3,6.3,51.05,52.0
387,Kevin Huerter,transition,4,Regular Season,68.0,2.18,18.6,1.11,2.4,61.0,4.4,10.5,3.2,45.22,47.0
388,Troy Williams,transition,4,Regular Season,17.0,2.03,28.95,1.12,2.25,62.0,14.1,11.4,11.0,53.28,54.0
389,Elie Okobo,transition,2,Regular Season,54.0,0.9,15.9,1.19,1.1,64.0,15.8,14.1,11.4,54.55,69.0
390,Stephen Curry,transition,7,Regular Season,59.0,4.23,17.66,1.14,4.84,63.0,10.8,15.8,9.2,47.11,56.0
391,Brandon Knight,transition,4,Regular Season,36.0,1.95,13.75,1.01,2.05,54.0,11.7,13.6,9.1,47.35,42.0
392,Jonathan Gibson,transition,1,Regular Season,17.0,0.8,10.0,1.23,0.9,67.0,23.1,7.7,15.4,61.5,74.0
393,Terrance Ferguson,transition,3,Regular Season,63.0,1.17,23.1,1.1,1.3,56.0,5.6,4.6,5.6,46.3,52.0
394,Malachi Richardson,transition,1,Regular Season,25.0,0.5,12.0,1.23,0.6,59.0,23.1,0.0,23.1,53.8,75.0
395,Buddy Hield,transition,8,Regular Season,58.0,3.36,21.64,1.1,3.74,60.0,4.7,10.6,4.2,44.7,50.0
396,Omer Yurtseven,transition,1,Regular Season,56.0,0.4,7.0,1.23,0.5,73.0,22.7,13.6,22.7,68.2,70.0
397,Chasson Randle,transition,3,Regular Season,36.0,0.9,14.57,1.15,1.07,65.0,18.5,18.1,16.2,48.7,59.0
398,Gary Clark,transition,4,Regular Season,36.0,0.45,13.1,0.82,0.38,48.0,0.0,14.6,0.0,27.27,22.0
399,Malcolm Brogdon,transition,6,Regular Season,56.0,2.45,15.52,1.08,2.65,56.0,9.8,9.7,7.5,48.13,45.0
400,Kristaps Porzingis,transition,7,Regular Season,49.0,1.67,8.81,1.12,1.91,56.0,13.0,6.8,12.3,49.96,52.0
401,Caleb Martin,transition,3,Regular Season,44.0,1.63,23.8,1.03,1.73,56.0,12.7,13.0,11.7,47.87,44.0
402,Damyean Dotson,transition,4,Regular Season,53.0,1.27,17.65,1.08,1.38,56.0,8.7,7.2,7.4,46.47,45.0
403,James Johnson,transition,9,Regular Season,45.0,1.23,13.96,1.03,1.31,62.0,15.1,18.2,13.8,48.74,37.0
404,Alex Caruso,transition,5,Regular Season,45.0,1.26,17.8,1.07,1.34,61.0,21.9,17.4,18.1,51.12,43.0
405,JaKarr Sampson,transition,5,Regular Season,32.0,0.98,18.92,1.03,0.98,57.0,18.1,10.7,16.1,54.56,37.0
406,Tyus Jones,transition,7,Regular Season,65.0,1.19,18.67,1.06,1.29,57.0,10.4,10.7,8.6,48.71,42.0
407,Jodie Meeks,transition,2,Regular Season,56.0,1.35,17.5,1.14,1.45,61.0,11.3,11.0,10.1,48.25,58.0
408,Darrun Hilliard,transition,1,Regular Season,38.0,0.6,13.2,1.23,0.7,67.0,18.2,13.6,18.2,54.5,78.0
409,Cameron Payne,transition,8,Regular Season,34.0,1.38,15.54,0.97,1.41,57.0,5.2,17.4,4.0,39.5,36.0
410,Jon Leuer,transition,4,Regular Season,47.0,1.03,14.3,1.2,1.23,65.0,17.2,12.5,15.8,61.17,69.0
411,Rudy Gay,transition,7,Regular Season,59.0,1.86,13.56,1.07,2.06,59.0,13.2,13.6,11.7,49.6,45.0
412,Devin Vassell,transition,2,Regular Season,66.0,1.6,18.75,1.17,1.9,60.0,9.8,8.8,9.1,47.45,57.0
413,Matisse Thybulle,transition,3,Regular Season,65.0,1.2,24.1,1.2,1.4,65.0,6.1,8.8,5.2,54.37,67.0
414,Jaylen Nowell,transition,3,Regular Season,40.0,1.23,17.9,1.16,1.43,55.0,16.8,2.9,15.6,52.63,57.0
415,Wendell Carter Jr.,transition,5,Regular Season,41.0,1.0,8.06,1.14,1.14,62.0,15.9,12.2,15.7,54.62,54.0
416,Trendon Watford,transition,1,Regular Season,48.0,1.9,26.0,1.24,2.4,68.0,17.4,12.0,18.5,60.9,73.0
417,Josh Hart,transition,6,Regular Season,49.0,3.2,30.05,1.16,3.7,62.0,19.5,11.4,18.6,54.53,58.0
418,Anthony Edwards,transition,2,Regular Season,72.0,3.6,17.2,1.16,4.2,61.0,14.1,10.2,12.7,54.15,56.0
419,Malik Monk,transition,4,Regular Season,62.0,2.27,19.7,1.11,2.55,61.0,10.9,13.2,10.7,48.8,48.0
420,Jeremy Lin,transition,4,Regular Season,47.0,2.22,19.75,1.08,2.4,57.0,15.8,12.9,11.8,50.33,43.0
