,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
43,Khris Middleton,MIL,66.0,2.0,7.7,0.74,1.1,0.4,1.4,32.2,39.4,2.0,8.9,1.0,0.0,30.7,15.5,2021-22,off-screen
44,Evan Fournier,NYK,80.0,1.0,9.8,0.82,1.1,0.4,1.3,29.7,40.1,3.7,3.7,2.8,0.0,31.2,22.8,2021-22,off-screen
45,Karl-Anthony Towns,MIN,74.0,1.0,5.1,0.99,1.1,0.4,1.0,40.8,52.1,4.8,10.8,4.8,1.2,38.6,54.1,2021-22,off-screen
46,Jaren Jackson Jr.,MEM,78.0,1.0,7.7,0.87,1.1,0.4,1.1,36.0,41.0,9.9,4.0,8.9,2.0,38.6,33.8,2021-22,off-screen
47,Patty Mills,BKN,81.0,1.0,10.1,0.97,1.1,0.4,1.0,34.1,47.6,3.3,3.3,3.3,1.1,34.4,50.2,2021-22,off-screen
48,Frank Jackson,DET,53.0,1.0,14.1,0.76,1.1,0.5,1.4,33.3,39.6,3.8,6.3,3.8,1.3,32.9,16.4,2021-22,off-screen
49,Norman Powell,POR,40.0,1.0,7.4,0.82,1.1,0.3,1.0,31.6,35.5,17.6,9.8,11.8,2.0,37.3,26.1,2021-22,off-screen
50,Josh Richardson,SAS,21.0,1.0,6.5,1.4,1.0,0.3,0.6,53.8,69.2,6.7,6.7,6.7,0.0,53.3,96.3,2021-22,off-screen
51,Seth Curry,PHI,45.0,1.0,7.8,0.92,1.0,0.4,0.8,45.9,55.4,6.1,20.4,4.1,2.0,38.8,42.0,2021-22,off-screen
52,Dillon Brooks,MEM,33.0,1.0,5.6,0.97,1.0,0.4,1.0,40.6,42.2,14.3,0.0,14.3,5.7,45.7,51.6,2021-22,off-screen
53,Saddiq Bey,DET,82.0,1.0,7.1,0.88,1.0,0.4,1.1,34.1,44.9,4.2,5.3,4.2,2.1,33.7,36.5,2021-22,off-screen
54,Garrison Mathews,HOU,65.0,1.0,11.9,0.97,1.0,0.3,0.9,36.1,46.7,7.5,1.5,6.0,0.0,40.3,51.1,2021-22,off-screen
55,Damion Lee,GSW,63.0,1.0,12.7,1.12,1.0,0.4,0.8,46.2,53.8,8.6,3.4,8.6,1.7,48.3,78.5,2021-22,off-screen
56,Fred VanVleet,TOR,65.0,1.0,4.8,1.03,1.0,0.4,1.0,39.7,53.2,0.0,3.1,0.0,0.0,38.5,64.4,2021-22,off-screen
57,Landry Shamet,PHX,69.0,1.0,9.3,1.29,1.0,0.4,0.7,52.1,66.7,1.9,5.8,1.9,0.0,50.0,93.6,2021-22,off-screen
58,Christian Wood,HOU,68.0,1.0,5.0,1.17,1.0,0.4,0.8,45.5,60.0,5.2,1.7,5.2,1.7,44.8,86.8,2021-22,off-screen
59,Mikal Bridges,PHX,82.0,1.0,8.4,0.99,1.0,0.4,1.0,43.6,46.8,8.4,1.2,8.4,3.6,45.8,54.1,2021-22,off-screen
60,Gordon Hayward,CHA,49.0,1.0,5.8,0.98,0.9,0.3,0.7,42.9,52.9,9.1,11.4,9.1,0.0,43.2,53.0,2021-22,off-screen
61,Nickeil Alexander-Walker,NOP,50.0,1.0,7.0,0.85,0.9,0.3,1.0,32.7,41.8,7.5,1.9,7.5,1.9,34.0,30.6,2021-22,off-screen
62,Tim Hardaway Jr.,DAL,42.0,1.0,6.4,0.97,0.9,0.3,0.8,40.0,48.6,7.7,5.1,7.7,2.6,41.0,52.1,2021-22,off-screen
63,Kyrie Irving,BKN,29.0,1.0,3.1,1.17,0.9,0.3,0.7,50.0,62.5,4.3,8.7,4.3,0.0,47.8,87.6,2021-22,off-screen
64,De'Andre Hunter,ATL,53.0,1.0,7.7,0.89,0.9,0.4,0.9,42.6,46.8,5.5,9.1,3.6,0.0,41.8,37.4,2021-22,off-screen
65,Malik Monk,LAL,76.0,1.0,6.4,1.08,0.9,0.3,0.8,42.4,55.1,3.1,4.7,3.1,0.0,42.2,73.1,2021-22,off-screen
66,Collin Sexton,CLE,11.0,1.0,5.1,1.0,0.9,0.4,0.5,66.7,66.7,10.0,30.0,10.0,0.0,50.0,58.3,2021-22,off-screen
67,Joe Harris,BKN,14.0,1.0,10.6,0.8,0.9,0.3,1.0,28.6,42.9,0.0,6.7,0.0,0.0,26.7,20.3,2021-22,off-screen
68,Jalen Green,HOU,67.0,1.0,6.3,0.77,0.9,0.3,0.9,33.3,38.6,13.3,13.3,12.0,2.7,36.0,16.9,2021-22,off-screen
69,Kristaps Porzingis,WAS,17.0,1.0,3.8,1.15,0.9,0.3,0.7,41.7,54.2,7.7,0.0,7.7,0.0,46.2,83.4,2021-22,off-screen
70,Devonte' Graham,NOP,76.0,1.0,6.1,1.12,0.9,0.3,0.7,41.2,56.9,6.8,8.5,6.8,1.7,40.7,78.1,2021-22,off-screen
71,Kevin Huerter,ATL,74.0,1.0,7.8,0.94,0.9,0.4,0.8,45.8,50.0,4.4,10.3,4.4,1.5,42.6,47.5,2021-22,off-screen
72,Donovan Mitchell,UTA,67.0,1.0,3.8,0.92,0.9,0.3,0.8,38.9,47.2,7.8,7.8,4.7,0.0,40.6,43.4,2021-22,off-screen
73,Grayson Allen,MIL,66.0,1.0,9.8,0.87,0.8,0.3,0.9,29.8,41.2,6.3,3.2,6.3,0.0,33.3,34.2,2021-22,off-screen
74,Mike Conley,UTA,72.0,1.0,5.3,1.12,0.8,0.3,0.6,45.5,59.1,13.5,7.7,11.5,5.8,46.2,77.6,2021-22,off-screen
75,Anthony Edwards,MIN,72.0,1.0,4.3,0.91,0.8,0.3,0.8,42.4,49.2,4.5,10.4,3.0,3.0,38.8,39.3,2021-22,off-screen
76,Armoni Brooks,HOU,41.0,1.0,13.3,0.84,0.8,0.2,0.9,28.6,41.4,2.7,2.7,2.7,0.0,29.7,28.3,2021-22,off-screen
77,Terence Davis,SAC,30.0,1.0,8.6,0.89,0.8,0.3,0.8,36.0,44.0,3.7,3.7,3.7,0.0,37.0,37.0,2021-22,off-screen
78,Cameron Johnson,PHX,66.0,1.0,9.6,0.84,0.8,0.3,0.9,35.0,42.5,4.5,6.0,4.5,0.0,35.8,27.9,2021-22,off-screen
79,Andrew Wiggins,GSW,73.0,1.0,5.2,0.91,0.8,0.3,0.8,33.9,45.8,4.7,3.1,4.7,0.0,35.9,38.8,2021-22,off-screen
80,Gary Harris,ORL,61.0,1.0,6.3,1.17,0.8,0.3,0.6,47.2,54.2,9.8,2.4,9.8,0.0,51.2,85.8,2021-22,off-screen
81,Kyle Lowry,MIA,63.0,1.0,6.9,0.82,0.8,0.3,0.8,32.7,44.2,3.3,10.0,3.3,0.0,31.7,23.4,2021-22,off-screen
82,Jae Crowder,PHX,67.0,1.0,7.7,1.14,0.8,0.3,0.7,43.2,55.7,8.2,4.1,8.2,2.0,44.9,81.2,2021-22,off-screen
83,D.J. Augustin,HOU,34.0,0.0,5.6,2.18,0.7,0.2,0.3,72.7,109.1,0.0,0.0,0.0,0.0,72.7,100.0,2021-22,off-screen
84,Joe Ingles,UTA,45.0,1.0,10.0,0.88,0.7,0.3,0.6,44.8,51.7,0.0,14.7,0.0,0.0,38.2,35.6,2021-22,off-screen
85,Ricky Rubio,CLE,34.0,1.0,4.8,0.96,0.7,0.2,0.6,36.8,44.7,15.4,11.5,7.7,0.0,42.3,49.8,2021-22,off-screen
86,Eric Gordon,HOU,57.0,1.0,6.2,0.91,0.7,0.3,0.6,42.9,54.3,6.7,20.0,6.7,4.4,35.6,39.9,2021-22,off-screen
87,Kyle Guy,MIA,18.0,1.0,13.6,1.18,0.7,0.3,0.6,45.5,59.1,0.0,0.0,0.0,0.0,45.5,86.2,2021-22,off-screen
88,Kristaps Porzingis,DAL,35.0,1.0,5.2,0.7,0.7,0.3,0.9,32.3,37.1,0.0,6.1,0.0,0.0,30.3,12.8,2021-22,off-screen
89,Derrick White,BOS,26.0,1.0,5.5,1.06,0.7,0.2,0.5,30.8,42.3,25.0,0.0,25.0,6.3,43.8,70.6,2021-22,off-screen
90,Otto Porter Jr.,GSW,63.0,1.0,9.5,0.94,0.7,0.2,0.7,34.1,48.9,0.0,4.3,0.0,0.0,32.6,45.2,2021-22,off-screen
91,Lindy Waters III,OKC,24.0,1.0,8.1,1.13,0.7,0.3,0.6,42.9,60.7,0.0,6.7,0.0,0.0,40.0,79.9,2021-22,off-screen
92,Lonnie Walker IV,SAS,70.0,1.0,5.3,0.96,0.7,0.3,0.6,40.0,46.7,4.2,2.1,4.2,0.0,41.7,49.3,2021-22,off-screen
93,Carmelo Anthony,LAL,69.0,1.0,4.6,1.28,0.7,0.3,0.5,50.0,62.5,5.1,2.6,5.1,0.0,51.3,92.7,2021-22,off-screen
94,Kyle Kuzma,WAS,66.0,1.0,5.0,0.82,0.7,0.3,0.8,35.8,45.3,1.7,10.0,1.7,0.0,33.3,23.4,2021-22,off-screen
95,Bones Hyland,DEN,69.0,1.0,5.0,1.17,0.6,0.2,0.5,39.4,56.1,5.7,0.0,5.7,0.0,42.9,86.3,2021-22,off-screen
96,Caris LeVert,IND,39.0,0.0,2.2,1.35,0.6,0.2,0.4,60.0,76.7,0.0,11.8,0.0,0.0,52.9,95.4,2021-22,off-screen
97,Duane Washington Jr.,IND,48.0,1.0,7.3,0.78,0.6,0.2,0.6,33.3,43.3,5.4,13.5,5.4,0.0,32.4,17.8,2021-22,off-screen
98,Marcus Morris Sr.,LAC,54.0,1.0,3.8,1.1,0.6,0.3,0.6,48.4,54.8,0.0,0.0,0.0,0.0,48.4,75.8,2021-22,off-screen
99,LeBron James,LAL,56.0,1.0,2.2,1.03,0.6,0.2,0.5,40.0,50.0,5.9,5.9,5.9,0.0,41.2,63.5,2021-22,off-screen
100,Derrick White,SAS,49.0,1.0,5.2,0.71,0.6,0.2,0.7,30.3,36.4,7.9,5.3,5.3,0.0,31.6,13.2,2021-22,off-screen
101,Cade Cunningham,DET,64.0,1.0,3.4,0.82,0.6,0.2,0.6,35.0,41.3,6.7,4.4,6.7,0.0,37.8,25.6,2021-22,off-screen
102,Franz Wagner,ORL,79.0,1.0,3.8,1.07,0.6,0.2,0.4,53.1,56.3,17.8,13.3,17.8,2.2,53.3,71.2,2021-22,off-screen
103,Harrison Barnes,SAC,77.0,1.0,4.3,1.0,0.6,0.2,0.5,41.0,48.7,12.5,6.3,10.4,0.0,45.8,58.3,2021-22,off-screen
104,Coby White,CHI,61.0,0.0,4.0,1.27,0.6,0.2,0.4,51.9,66.7,3.3,6.7,3.3,0.0,50.0,91.8,2021-22,off-screen
105,Kelly Oubre Jr.,CHA,76.0,1.0,5.6,0.78,0.6,0.2,0.7,28.8,38.5,6.7,6.7,6.7,0.0,31.7,17.4,2021-22,off-screen
106,Wayne Ellington,LAL,43.0,1.0,12.8,0.73,0.6,0.2,0.8,24.2,36.4,0.0,0.0,0.0,0.0,24.2,14.6,2021-22,off-screen
107,Reggie Bullock,DAL,68.0,1.0,7.2,1.03,0.6,0.2,0.5,37.8,50.0,2.6,2.6,2.6,0.0,38.5,63.0,2021-22,off-screen
108,LaMelo Ball,CHA,75.0,0.0,1.9,1.19,0.5,0.2,0.4,44.4,61.1,6.5,6.5,3.2,0.0,45.2,90.0,2021-22,off-screen
109,Furkan Korkmaz,PHI,67.0,0.0,5.7,1.09,0.5,0.2,0.4,44.8,56.9,3.1,6.3,0.0,0.0,43.8,74.8,2021-22,off-screen
110,Chuma Okeke,ORL,70.0,0.0,4.8,1.09,0.5,0.2,0.4,43.3,56.7,3.1,6.3,3.1,3.1,40.6,74.8,2021-22,off-screen
111,Devin Vassell,SAS,71.0,1.0,5.0,0.88,0.5,0.2,0.5,40.0,44.3,14.0,7.0,11.6,2.3,41.9,36.1,2021-22,off-screen
112,De'Anthony Melton,MEM,73.0,1.0,4.4,0.87,0.5,0.2,0.4,35.5,50.0,7.9,10.5,5.3,0.0,34.2,32.9,2021-22,off-screen
113,Miles Bridges,CHA,80.0,1.0,3.1,0.89,0.5,0.2,0.5,34.2,44.7,10.6,8.5,8.5,0.0,38.3,37.9,2021-22,off-screen
114,Gabe Vincent,MIA,68.0,0.0,4.9,1.03,0.5,0.2,0.4,44.4,57.4,3.2,12.9,3.2,3.2,38.7,64.8,2021-22,off-screen
115,D'Angelo Russell,MIN,65.0,1.0,3.2,0.83,0.5,0.2,0.5,33.3,40.9,7.5,10.0,5.0,0.0,35.0,26.9,2021-22,off-screen
116,Julius Randle,NYK,72.0,1.0,3.1,0.65,0.5,0.2,0.6,27.9,33.7,5.9,9.8,3.9,0.0,29.4,8.2,2021-22,off-screen
117,Isaiah Joe,PHI,55.0,0.0,10.3,1.29,0.5,0.1,0.3,42.1,63.2,4.8,4.8,4.8,0.0,42.9,93.2,2021-22,off-screen
118,Nassir Little,POR,42.0,0.0,3.8,1.53,0.5,0.2,0.3,61.5,84.6,6.7,6.7,6.7,0.0,60.0,98.6,2021-22,off-screen
119,Ty Jerome,OKC,48.0,1.0,7.0,0.82,0.5,0.2,0.5,34.8,41.3,7.4,11.1,3.7,3.7,33.3,22.4,2021-22,off-screen
120,Ja Morant,MEM,57.0,1.0,2.0,1.0,0.5,0.2,0.3,50.0,55.6,19.4,19.4,22.6,0.0,48.4,58.3,2021-22,off-screen
121,Tre Mann,OKC,60.0,1.0,4.7,0.94,0.5,0.2,0.5,40.7,53.7,3.0,15.2,3.0,0.0,36.4,46.6,2021-22,off-screen
122,Caris LeVert,CLE,19.0,1.0,3.5,1.0,0.5,0.2,0.4,57.1,64.3,10.0,20.0,10.0,0.0,50.0,58.3,2021-22,off-screen
123,Cam Reddish,ATL,34.0,1.0,5.6,0.67,0.5,0.2,0.7,26.1,28.3,8.3,0.0,8.3,4.2,29.2,9.8,2021-22,off-screen
124,OG Anunoby,TOR,48.0,0.0,2.8,0.96,0.5,0.2,0.4,38.1,52.4,0.0,8.7,0.0,0.0,34.8,48.9,2021-22,off-screen
125,Josh Jackson,DET,39.0,1.0,7.1,0.82,0.5,0.2,0.4,41.2,47.1,4.5,18.2,4.5,0.0,36.4,24.3,2021-22,off-screen
126,Luguentz Dort,OKC,51.0,1.0,3.8,0.74,0.5,0.2,0.6,27.6,34.5,8.8,5.9,8.8,0.0,32.4,15.1,2021-22,off-screen
127,Jordan Nwora,MIL,62.0,0.0,4.7,0.92,0.4,0.1,0.4,36.4,43.2,8.0,4.0,8.0,0.0,40.0,42.9,2021-22,off-screen
128,Dennis Schroder,BOS,49.0,0.0,2.8,1.05,0.4,0.1,0.3,43.8,56.3,14.3,9.5,4.8,0.0,47.6,67.0,2021-22,off-screen
129,Shai Gilgeous-Alexander,OKC,56.0,0.0,1.8,0.88,0.4,0.1,0.4,36.4,43.2,8.0,8.0,8.0,4.0,36.0,35.2,2021-22,off-screen
130,Kevin Love,CLE,74.0,1.0,4.0,0.84,0.4,0.1,0.4,32.3,43.5,7.9,10.5,5.3,0.0,34.2,29.7,2021-22,off-screen
131,Quentin Grimes,NYK,46.0,0.0,7.0,1.05,0.4,0.2,0.3,43.8,62.5,0.0,15.8,0.0,0.0,36.8,68.3,2021-22,off-screen
132,Aaron Nesmith,BOS,52.0,0.0,8.6,1.05,0.4,0.2,0.3,50.0,62.5,0.0,15.8,0.0,0.0,42.1,68.3,2021-22,off-screen
133,Avery Bradley,LAL,62.0,0.0,4.1,1.44,0.4,0.1,0.2,60.0,76.7,0.0,6.3,0.0,0.0,56.3,97.7,2021-22,off-screen
134,Corey Kispert,WAS,77.0,1.0,8.0,0.68,0.4,0.2,0.6,27.3,35.2,2.1,6.4,2.1,2.1,25.5,11.9,2021-22,off-screen
135,Anthony Davis,LAL,40.0,1.0,2.7,0.67,0.4,0.2,0.5,38.1,38.1,4.2,12.5,4.2,4.2,33.3,9.8,2021-22,off-screen
136,Davis Bertans,DAL,22.0,1.0,10.6,0.67,0.4,0.1,0.5,25.0,33.3,0.0,0.0,0.0,0.0,25.0,9.8,2021-22,off-screen
137,Moses Moody,GSW,52.0,1.0,13.8,0.69,0.4,0.1,0.5,28.0,32.0,10.3,6.9,3.4,3.4,31.0,12.3,2021-22,off-screen
138,Michael Porter Jr.,DEN,9.0,2.0,11.9,0.29,0.4,0.2,1.4,15.4,15.4,0.0,7.1,0.0,0.0,14.3,0.0,2021-22,off-screen
139,Pat Connaughton,MIL,65.0,0.0,4.7,1.0,0.4,0.1,0.4,37.5,50.0,3.8,3.8,3.8,0.0,38.5,58.3,2021-22,off-screen
140,Trae Young,ATL,76.0,0.0,1.2,1.42,0.4,0.2,0.2,70.6,88.2,12.5,16.7,4.2,0.0,62.5,97.2,2021-22,off-screen
141,Jalen Brunson,DAL,79.0,0.0,2.1,1.08,0.4,0.1,0.3,45.5,54.5,15.4,7.7,15.4,7.7,46.2,72.6,2021-22,off-screen
142,Monte Morris,DEN,75.0,0.0,2.7,1.33,0.4,0.2,0.3,52.2,69.6,0.0,4.2,0.0,0.0,50.0,95.0,2021-22,off-screen
143,RJ Barrett,NYK,70.0,1.0,2.6,0.73,0.4,0.2,0.4,35.5,38.7,12.5,12.5,12.5,2.5,37.5,14.2,2021-22,off-screen
144,Lauri Markkanen,CLE,61.0,1.0,5.3,0.57,0.4,0.2,0.7,26.8,30.5,2.3,6.8,2.3,2.3,25.0,5.0,2021-22,off-screen
145,Jaylen Nowell,MIN,62.0,0.0,5.3,1.0,0.4,0.2,0.4,45.5,56.8,7.7,11.5,7.7,3.8,42.3,58.3,2021-22,off-screen
146,Will Barton,DEN,71.0,0.0,3.1,0.85,0.4,0.1,0.4,33.3,45.0,2.9,8.8,2.9,0.0,32.4,31.5,2021-22,off-screen
147,Jonas Valanciunas,NOP,74.0,0.0,2.0,1.08,0.4,0.1,0.3,45.0,50.0,16.0,4.0,4.0,0.0,52.0,73.5,2021-22,off-screen
148,Jaden McDaniels,MIN,70.0,0.0,3.8,1.04,0.4,0.1,0.3,41.7,50.0,4.0,0.0,4.0,0.0,44.0,66.2,2021-22,off-screen
149,Georges Niang,PHI,76.0,0.0,3.1,1.15,0.3,0.1,0.3,42.1,57.9,5.0,5.0,5.0,5.0,40.0,82.2,2021-22,off-screen
150,Chris Duarte,IND,55.0,1.0,4.3,0.46,0.3,0.1,0.5,23.3,23.3,3.0,6.1,3.0,0.0,24.2,1.8,2021-22,off-screen
151,Bobby Portis,MIL,72.0,0.0,1.3,1.77,0.3,0.1,0.2,63.6,81.8,23.1,0.0,23.1,7.7,69.2,99.5,2021-22,off-screen
152,Brandon Boston Jr.,LAC,51.0,0.0,4.1,0.81,0.3,0.1,0.2,41.7,45.8,6.3,18.8,6.3,0.0,37.5,21.9,2021-22,off-screen
153,Jeremy Lamb,IND,39.0,0.0,4.9,0.93,0.3,0.1,0.2,22.2,33.3,28.6,7.1,14.3,0.0,42.9,44.3,2021-22,off-screen
154,Garrett Temple,NOP,59.0,0.0,4.8,1.0,0.3,0.1,0.3,35.3,50.0,0.0,0.0,0.0,0.0,35.3,58.3,2021-22,off-screen
155,Josh Richardson,BOS,44.0,0.0,3.2,0.85,0.3,0.1,0.3,41.7,45.8,0.0,7.7,0.0,0.0,38.5,30.1,2021-22,off-screen
156,Matt Thomas,CHI,40.0,0.0,8.0,0.83,0.3,0.1,0.3,27.3,31.8,8.3,0.0,8.3,0.0,33.3,27.4,2021-22,off-screen
157,Malcolm Brogdon,IND,36.0,0.0,2.2,0.67,0.3,0.1,0.3,25.0,37.5,6.7,13.3,6.7,0.0,26.7,9.8,2021-22,off-screen
158,Brandon Williams,POR,24.0,1.0,3.4,0.62,0.3,0.1,0.4,30.0,35.0,7.7,15.4,7.7,0.0,30.8,7.3,2021-22,off-screen
159,Elijah Hughes,POR,22.0,1.0,11.1,0.46,0.3,0.1,0.5,18.2,22.7,7.7,7.7,7.7,0.0,23.1,2.3,2021-22,off-screen
160,Anfernee Simons,POR,57.0,0.0,2.9,0.61,0.3,0.1,0.5,26.9,32.7,0.0,7.1,0.0,0.0,25.0,6.8,2021-22,off-screen
161,Tyrese Haliburton,SAC,51.0,0.0,1.6,1.17,0.3,0.1,0.2,45.5,63.6,0.0,8.3,0.0,0.0,41.7,85.3,2021-22,off-screen
162,Rodney McGruder,DET,51.0,0.0,5.4,1.14,0.3,0.1,0.2,50.0,66.7,0.0,14.3,0.0,0.0,42.9,81.2,2021-22,off-screen
163,Luka Doncic,DAL,65.0,0.0,1.2,1.0,0.3,0.1,0.3,47.1,55.9,9.1,13.6,9.1,0.0,45.5,58.3,2021-22,off-screen
164,Trey Murphy III,NOP,62.0,0.0,7.4,0.91,0.3,0.1,0.3,33.3,45.2,4.3,4.3,0.0,0.0,34.8,40.6,2021-22,off-screen
165,Dejounte Murray,SAS,68.0,0.0,1.6,0.88,0.3,0.1,0.3,42.1,52.6,4.2,16.7,4.2,0.0,37.5,34.7,2021-22,off-screen
166,Marcus Smart,BOS,71.0,0.0,1.8,1.18,0.3,0.1,0.2,46.7,60.0,5.9,5.9,5.9,0.0,47.1,88.1,2021-22,off-screen
167,Nemanja Bjelica,GSW,71.0,0.0,4.5,1.0,0.3,0.1,0.3,31.6,47.4,9.5,0.0,4.8,0.0,38.1,58.3,2021-22,off-screen
168,Aaron Gordon,DEN,75.0,0.0,1.5,1.19,0.3,0.1,0.2,40.0,56.7,6.3,0.0,6.3,0.0,43.8,89.0,2021-22,off-screen
169,Keldon Johnson,SAS,75.0,0.0,2.2,0.93,0.3,0.1,0.3,45.5,47.7,11.1,7.4,11.1,0.0,48.1,43.8,2021-22,off-screen
170,Talen Horton-Tucker,LAL,60.0,0.0,2.7,1.06,0.3,0.2,0.3,52.9,55.9,0.0,5.6,0.0,0.0,50.0,68.9,2021-22,off-screen
171,Tobias Harris,PHI,73.0,1.0,3.0,0.65,0.3,0.1,0.4,27.6,32.8,8.1,13.5,8.1,0.0,29.7,8.7,2021-22,off-screen
172,Taurean Prince,MIN,69.0,0.0,4.2,0.95,0.3,0.1,0.3,38.9,52.8,0.0,10.0,0.0,0.0,35.0,48.4,2021-22,off-screen
173,Kevin Porter Jr.,HOU,61.0,0.0,1.7,1.0,0.3,0.1,0.2,42.9,57.1,5.6,16.7,5.6,0.0,38.9,58.3,2021-22,off-screen
174,Mo Bamba,ORL,71.0,0.0,1.8,1.69,0.3,0.1,0.2,61.5,84.6,0.0,0.0,0.0,0.0,61.5,99.1,2021-22,off-screen
175,Reggie Jackson,LAC,75.0,0.0,1.2,1.29,0.3,0.1,0.2,50.0,65.6,5.9,5.9,5.9,5.9,47.1,94.5,2021-22,off-screen
176,Theo Maledon,OKC,51.0,0.0,3.3,0.79,0.2,0.1,0.2,40.0,45.0,7.1,21.4,7.1,0.0,35.7,18.3,2021-22,off-screen
177,Jimmy Butler,MIA,58.0,0.0,0.9,1.1,0.2,0.1,0.2,50.0,50.0,10.0,0.0,10.0,10.0,50.0,76.3,2021-22,off-screen
178,Jalen Suggs,ORL,48.0,0.0,1.6,0.92,0.2,0.1,0.2,45.5,50.0,0.0,8.3,0.0,0.0,41.7,41.3,2021-22,off-screen
179,Darius Bazley,OKC,69.0,0.0,1.5,0.92,0.2,0.1,0.1,44.4,50.0,8.3,16.7,8.3,0.0,41.7,41.3,2021-22,off-screen
180,Chris Chiozza,GSW,34.0,0.0,8.8,0.6,0.2,0.1,0.3,22.2,33.3,0.0,10.0,0.0,0.0,20.0,6.0,2021-22,off-screen
181,John Collins,ATL,54.0,0.0,1.4,0.82,0.2,0.1,0.2,30.0,45.0,0.0,9.1,0.0,0.0,27.3,24.3,2021-22,off-screen
182,Kenrich Williams,OKC,49.0,0.0,2.6,0.9,0.2,0.1,0.2,44.4,50.0,0.0,10.0,0.0,0.0,40.0,38.4,2021-22,off-screen
183,Wesley Matthews,MIL,49.0,0.0,4.0,0.8,0.2,0.1,0.2,37.5,50.0,0.0,20.0,0.0,0.0,30.0,20.3,2021-22,off-screen
184,Josh Hart,NOP,41.0,0.0,1.9,1.0,0.2,0.1,0.2,42.9,42.9,30.0,0.0,30.0,0.0,60.0,58.3,2021-22,off-screen
185,CJ Elleby,POR,58.0,0.0,4.5,0.67,0.2,0.1,0.2,30.8,38.5,5.6,22.2,5.6,0.0,27.8,9.8,2021-22,off-screen
186,Cole Anthony,ORL,66.0,0.0,1.5,0.56,0.2,0.0,0.2,18.8,21.9,11.1,5.6,11.1,5.6,22.2,4.6,2021-22,off-screen
187,Juan Toscano-Anderson,GSW,73.0,0.0,4.2,1.21,0.2,0.1,0.1,70.0,75.0,21.4,7.1,21.4,0.0,57.1,90.4,2021-22,off-screen
188,Terance Mann,LAC,81.0,0.0,1.9,1.06,0.2,0.1,0.2,46.2,46.2,18.8,0.0,18.8,0.0,56.3,70.6,2021-22,off-screen
189,Immanuel Quickley,NYK,78.0,0.0,1.8,0.75,0.2,0.1,0.2,33.3,41.7,12.5,25.0,12.5,12.5,25.0,16.0,2021-22,off-screen
190,Austin Reaves,LAL,61.0,0.0,3.0,1.17,0.2,0.1,0.2,50.0,58.3,0.0,0.0,0.0,0.0,50.0,85.3,2021-22,off-screen
191,Payton Pritchard,BOS,71.0,0.0,4.7,0.85,0.2,0.1,0.2,35.3,50.0,0.0,15.0,0.0,0.0,30.0,31.1,2021-22,off-screen
192,Russell Westbrook,LAL,78.0,0.0,0.7,1.42,0.2,0.1,0.2,66.7,70.8,0.0,0.0,0.0,0.0,66.7,97.2,2021-22,off-screen
193,Amir Coffey,LAC,69.0,0.0,2.0,1.46,0.2,0.1,0.1,60.0,70.0,9.1,0.0,9.1,0.0,63.6,98.2,2021-22,off-screen
194,Dorian Finney-Smith,DAL,80.0,0.0,2.1,0.94,0.2,0.1,0.2,33.3,50.0,5.9,5.9,5.9,0.0,35.3,47.5,2021-22,off-screen
195,Giannis Antetokounmpo,MIL,67.0,0.0,0.6,1.36,0.2,0.1,0.2,63.6,68.2,0.0,0.0,0.0,0.0,63.6,95.9,2021-22,off-screen
196,Joel Embiid,PHI,68.0,0.0,0.8,0.8,0.2,0.1,0.2,40.0,40.0,0.0,0.0,0.0,0.0,40.0,20.3,2021-22,off-screen
197,Aleksej Pokusevski,OKC,61.0,0.0,2.3,1.15,0.2,0.1,0.2,54.5,68.2,0.0,15.4,0.0,0.0,46.2,83.4,2021-22,off-screen
198,Tyrese Maxey,PHI,75.0,0.0,1.3,1.0,0.2,0.1,0.2,46.2,57.7,0.0,13.3,0.0,0.0,40.0,58.3,2021-22,off-screen
199,Herbert Jones,NOP,78.0,0.0,1.7,1.15,0.2,0.1,0.1,45.5,45.5,23.1,0.0,15.4,7.7,53.8,83.4,2021-22,off-screen
200,Svi Mykhailiuk,TOR,56.0,0.0,7.5,0.62,0.2,0.1,0.3,22.2,27.8,4.8,9.5,4.8,0.0,23.8,7.8,2021-22,off-screen
201,Nicolas Batum,LAC,59.0,0.0,4.5,0.65,0.2,0.1,0.3,17.6,23.5,10.0,5.0,10.0,0.0,25.0,9.1,2021-22,off-screen
202,Jrue Holiday,MIL,67.0,0.0,1.2,0.86,0.2,0.1,0.1,40.0,40.0,14.3,14.3,7.1,0.0,42.9,32.0,2021-22,off-screen
203,Oshae Brissett,IND,67.0,0.0,1.9,1.17,0.2,0.1,0.2,45.5,63.6,0.0,8.3,0.0,0.0,41.7,85.3,2021-22,off-screen
204,Ziaire Williams,MEM,62.0,0.0,5.3,0.46,0.2,0.0,0.3,9.5,14.3,11.5,7.7,7.7,0.0,19.2,2.3,2021-22,off-screen
205,Deni Avdija,WAS,82.0,0.0,2.1,0.87,0.2,0.1,0.1,66.7,72.2,0.0,40.0,0.0,0.0,40.0,32.4,2021-22,off-screen
